participant_ID,full_clip_name,clip_label,genre_code,familiarity_M17,stimulus_group,age_group,country_code,thought_or_not_response.keys,have_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,no_thought_input.text,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,banana_attnCheck.text,demographics.headphones,demographics.age,demographics.livingCountry,demographics.birthCountry,demographics.nativeLanguage,demographics.otherLanguage,demographics.otherLanguageText,demographics.gender,demographics.hearingImpariments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback
8,Jaz_L_01_new-clip_Jazz_LOW_London_in_July.mp3,Jaz_L_01,Jaz,L,1,18to30,UK,y,"This piece makes me think of a somewhat elderly aged man, smoking a cigarette whilst opening the shutters to his small independent shop. Again could be the opening of an old tv series, probably comedy based, maybe set in 80s east london",4,3,2,NA,1,5,Banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I was born with holes in my eardrums, I have had tympanoplasty surgeries to fix this (3 operations between both ears). My hearing levels are good but my hearing is better in my right ear, than in my left. I struggle sometimes in conversations with lots of people to hear every word of what someone is saying.",5,3,No comments 
8,Met_L_01_new-clip_Metal_LOW_Endzeit.mp3,Met_L_01,Met,L,1,18to30,UK,y,"Makes me feel like a big fight is about to happen, maybe gladiators are going to battle, builds tension for something violent to start",4,4,3,NA,1,3,Banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I was born with holes in my eardrums, I have had tympanoplasty surgeries to fix this (3 operations between both ears). My hearing levels are good but my hearing is better in my right ear, than in my left. I struggle sometimes in conversations with lots of people to hear every word of what someone is saying.",5,3,No comments 
8,Pop_L_01_new-clip_Pop_MED_Thank_You.mp3,Pop_L_01,Pop,L,1,18to30,UK,y,"A man in a suit feeling reflective and lonely, walking around an urban concrete area that has a big colourful flower garden",5,2,5,NA,1,4,Banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I was born with holes in my eardrums, I have had tympanoplasty surgeries to fix this (3 operations between both ears). My hearing levels are good but my hearing is better in my right ear, than in my left. I struggle sometimes in conversations with lots of people to hear every word of what someone is saying.",5,3,No comments 
8,Ele_H_01_new-clip_Electronic_LOW_Simplicity.mp3,Ele_H_01,Ele,H,1,18to30,UK,n,NA,NA,NA,NA,"The music started very quietly and took a while to build up to a larger/more layered sound. It was very neutral sounding so although I was trying to imagine a scene, not much more than someone walking along a road was coming up. Neutral is the best word I can use to describe the piece",1,2,Banana,TRUE,28,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I was born with holes in my eardrums, I have had tympanoplasty surgeries to fix this (3 operations between both ears). My hearing levels are good but my hearing is better in my right ear, than in my left. I struggle sometimes in conversations with lots of people to hear every word of what someone is saying.",5,3,No comments 
9,60s_H_04_new-clip_60s_HIGH_Im_A_Man_-_Remastered_2010.mp3,60s_H_04,60s,H,4,18to30,UK,y,"Clapping Repetitive rhythm Fun 
",3,3,4,NA,2,3,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,Amb_H_04,Amb,H,4,18to30,UK,y,Piano CalmingRelaxing Few notes ,4,3,4,NA,3,3,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Cla_H_04_new-clip_Classical_HIGH_Spring_-La_Primavera-_Op.8_No.1_E_Major-_Allegro.mp3,Cla_H_04,Cla,H,4,18to30,UK,y,Classical musicOrchestraViolin Multiple players ,5,1,3,NA,4,4,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Ele_H_04_new-clip_Electronic_HIGH_Outside_-feat._Ellie_Goulding-.mp3,Ele_H_04,Ele,H,4,18to30,UK,y,Fun Upbeat musicRadio song Familiar Current/ Popular Pop music ,5,1,1,NA,5,5,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Fil_L_04_new-clip_Film_LOW_Where_Is_My_Dad.mp3,Fil_L_04,Fil,L,4,18to30,UK,y,Piano DrumsFun upbeat rhythm ,4,3,3,NA,2,5,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Fun_L_04_new-clip_Funk_MED_Mighty_and_High.mp3,Fun_L_04,Fun,L,4,18to30,UK,y,Soul Multiple instrumentsGroovy ,4,2,3,NA,3,4,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Jaz_L_04_new-clip_Jazz_LOW_Sembellogy.mp3,Jaz_L_04,Jaz,L,4,18to30,UK,y,Fun Good tempo ,3,3,2,NA,3,3,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Met_L_04_new-clip_Metal_MED_Thunderhorse.mp3,Met_L_04,Met,L,4,18to30,UK,y,"GuitarElectric Loud Rock and RollUp beatFast 
",5,2,4,NA,3,3,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,Pop_L_04_new-clip_Pop_HIGH_Break_the_Rules.mp3,Pop_L_04,Pop,L,4,18to30,UK,y,UpbeatFunSingers Loud Repetitive,4,2,3,NA,3,3,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
9,80s_H_04_new-clip_80s_HIGH_Sometimes.mp3,80s_H_04,80s,H,4,18to30,UK,n,NA,NA,NA,NA,"Music was boring, didn't feel any connection to it. Plain",2,2,Banana,TRUE,29,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"Great study 
Range of different musical pieces "
10,60s_L_10_new-clip_60s_HIGH_Its_Only_Make_Believe_-_Mono.mp3,60s_L_10,60s,L,10,18to30,UK,y,A hotel resort near a beach/ocean.,5,5,3,NA,1,2,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,80s_L_10,80s,L,10,18to30,UK,y,A scene in a television show where an attractive person is shown.,5,4,3,NA,1,3,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Amb_L_10_new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,Amb_L_10,Amb,L,10,18to30,UK,y,A timeout period in a sports game.,5,5,1,NA,1,5,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Cla_L_10_new-clip_Classical_MED_Whitacre-_The_Seal_Lullaby.mp3,Cla_L_10,Cla,L,10,18to30,UK,y,I thought of scenes of a church choir singing in harmony.,5,1,5,NA,1,4,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Ele_L_10_new-clip_Electronic_LOW_Tape.mp3,Ele_L_10,Ele,L,10,18to30,UK,y,Thoughts/images of me playing a game.,5,5,1,NA,1,5,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Fil_H_10_new-clip_Film_HIGH_Main_Theme_-From__The_Dark_Knight_Rises_-.mp3,Fil_H_10,Fil,H,10,18to30,UK,y,I had thoughts/scenes of an intense situation in a basketball game where the player needed to hit a Buzzer Beater to score and win the match.,5,1,4,NA,1,5,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Fun_H_10_new-clip_Funk_MED_Darkest_Light.mp3,Fun_H_10,Fun,H,10,18to30,UK,y,A scene of an uncompleted puzzle where things suddenly started clicking together.,5,5,5,NA,1,2,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Jaz_H_10_new-clip_Jazz_HIGH_Summertime.mp3,Jaz_H_10,Jaz,H,10,18to30,UK,y,Scenes of a predator praying upon unsuspecting prey.,5,5,5,NA,1,4,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Met_H_10_new-clip_Metal_HIGH_Enter_Sandman.mp3,Met_H_10,Met,H,10,18to30,UK,y,An intense stare down between two athletes both of immense talent,5,5,5,NA,1,4,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
10,Pop_H_10_new-clip_Pop_HIGH_Love_Again.mp3,Pop_H_10,Pop,H,10,18to30,UK,n,NA,NA,NA,NA,It might have been because I have never heard this style of music before so there was no scenes or thoughts to correlate ,1,2,Banana,TRUE,18,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
11,60s_L_12_new-clip_60s_LOW_Rumpus.mp3,60s_L_12,60s,L,12,18to30,UK,y,"It really reminded me of a kids TV show, perhaps something that would be shown on CBeebies when I was a child. It was uplifting and light hearted. ",5,5,2,NA,1,2,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,80s_L_12_new-clip_80s_MED_Une_autre_histoire.mp3,80s_L_12,80s,L,12,18to30,UK,y,"silhouette of someone playing the keyboard along with the song. Bright, coloured lights flashing behind them, like a concert. No other musicians were present, just the keyboard player.",5,3,4,NA,1,4,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Amb_L_12_new-clip_Ambient_LOW_Memories_of_Grass.mp3,Amb_L_12,Amb,L,12,18to30,UK,y,"I immediately imagined under the ocean, deep blue, vast open space. Colourful fish swimming around, a very peaceful scene. The music also made me myself feel peaceful.",4,5,2,NA,1,5,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Cla_L_12_new-clip_Classical_LOW_LArbre_des_songes_-_Concerto_for_Violin_and_Orchestra-_1._Librement._II._Vif._III._Lent._IV_Largo_et_animé.mp3,Cla_L_12,Cla,L,12,18to30,UK,y,"I struggled to imagine an actual scene but the clip prompted thoughts of old-fashioned movies, more specifically old animated movies, during scenes that present a lower mood perhaps. ",4,4,3,NA,2,2,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Ele_L_12_new-clip_Electronic_MED_Looped.mp3,Ele_L_12,Ele,L,12,18to30,UK,y,"At first I imagined a young girl in a dark room, she seemed upset or somber - this was when it was just piano playing. When the drum/beat kicked in the image disappeared as it no longer fit the music.",3,4,5,NA,1,4,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Fil_H_12_new-clip_Film_LOW_Hammer_of_the_Gods__Opening_Title.mp3,Fil_H_12,Fil,H,12,18to30,UK,y,"This clip was a very foreboding piece of music, therefore I immediately associated it with a villain being introduced in a TV show or movie. He is tall, masked in shadow and walks in an intimidating manner.",5,4,1,NA,2,3,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Fun_H_12_new-clip_Funk_HIGH_September.mp3,Fun_H_12,Fun,H,12,18to30,UK,y,"People dancing, moving left to right, stepping. Brass instrument (not sure which one) was really prominent so I pictured this person next to the people dancing. The people dancing were singing along to the tune. ",4,2,2,NA,5,5,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Pop_H_12_new-clip_Pop_LOW_A_Casa_Sou_Eu_-_Ao_Vivo.mp3,Pop_H_12,Pop,H,12,18to30,UK,y,"I imagined spring time/summer, sun is shining. Groups of friends frolicking through a field, perhaps a festival field? There are people all around, having a great time and enjoying each other's company. ",3,3,4,NA,1,4,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Jaz_H_12_new-clip_Jazz_MED_Take_Five.mp3,Jaz_H_12,Jaz,H,12,18to30,UK,n,NA,NA,NA,NA,"It was quiet at the beginning of the clip, although it gradually got louder I feel as though I would usually imagine a scene almost instantly when I start listening. Therefore, because it was quiet it didn't pique my interest or cause me to imagine anything.",4,3,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
11,Met_H_12_new-clip_Metal_HIGH_Chop_Suey.mp3,Met_H_12,Met,H,12,18to30,UK,n,NA,NA,NA,NA,"It was a bit too 'full on' for my taste, not something I would usually listen to so nothing really popped into my head. I also struggled to imagine anything as the music was so heavy, it was almost overpowering my thoughts.",1,2,banana,TRUE,24,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,"This was a fascinating study, I thoroughly enjoyed it. It was thought-provoking yet fun at the same time."
12,60s_L_08_new-clip_60s_LOW_This_Time_the_Dreams_on_Me.mp3,60s_L_08,60s,L,8,18to30,UK,y,"black & white smoky jazz bar in the 1920s, cocktails etc.",5,5,5,NA,1,4,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,80s_L_08_new-clip_80s_LOW_是否.mp3,80s_L_08,80s,L,8,18to30,UK,y,if you remade frozen/it was about bunnies making a journey through a wintery landscape.,5,4,5,NA,1,3,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Amb_L_08_new-clip_Ambient_HIGH_Interloper.mp3,Amb_L_08,Amb,L,8,18to30,UK,y,sound like menu music for a minimalist 'zen' game.Imagine bubbles pulsing in pastel colours etc.,4,3,3,NA,1,3,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Cla_L_08_new-clip_Classical_MED_The_Gardens_Light.mp3,Cla_L_08,Cla,L,8,18to30,UK,y,winter theme ballet being performed on a stage.,5,3,3,NA,1,3,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Fil_H_08_new-clip_Film_HIGH_Theme_From_Jurassic_Park.mp3,Fil_H_08,Fil,H,8,18to30,UK,y,"standing on the deck of a large ship at sunset and there's a flag being hoisted, also an orchestra/conductor",5,4,4,NA,4,4,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Fun_H_08_new-clip_Funk_HIGH_The_Boss.mp3,Fun_H_08,Fun,H,8,18to30,UK,y,"guy in a 70s/80s suit purple, with a green shirt & afro walking/dancing down the pavement.",5,4,4,NA,2,4,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Jaz_H_08_new-clip_Jazz_HIGH_My_Baby_Just_Cares_for_Me_-2013_-_Remaster-.mp3,Jaz_H_08,Jaz,H,8,18to30,UK,y,"Ball room dancers, cat food advert in an apartment building, NY breakfast making clip",4,4,2,NA,1,4,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Met_H_08_new-clip_Metal_HIGH_Can_I_Play_with_Madness_-_2015_Remaster.mp3,Met_H_08,Met,H,8,18to30,UK,y,"advert for power tools, man aggressively enjoying demonstrating a circular saw",5,5,2,NA,1,2,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Pop_H_08_new-clip_Pop_LOW_ghost.mp3,Pop_H_08,Pop,H,8,18to30,UK,y,sounded like either hold music or the extended version of an advert about having an accident that wasn't your fault.,5,4,2,NA,2,2,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
12,Ele_L_08_new-clip_Electronic_MED_Dumb_Love.mp3,Ele_L_08,Ele,L,8,18to30,UK,n,NA,NA,NA,NA,"I just found it hard to get any scene/imagery from the piece, I mainly thought about why that might be.",1,3,banana,TRUE,30,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,5,2,NA
13,60s_L_12_new-clip_60s_LOW_Rumpus.mp3,60s_L_12,60s,L,12,18to30,UK,y,"Cheesy old school intro to a tv programme, americanised. Upbeat and cheery but alsmost too much like it was cringy and unrealistic ",5,5,4,NA,2,2,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,80s_L_12_new-clip_80s_MED_Une_autre_histoire.mp3,80s_L_12,80s,L,12,18to30,UK,y,cheesy 80's superhero montage. I can imagine the beats would have 'pow' or 'boom' stickers showing up,5,5,5,NA,1,1,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Amb_L_12_new-clip_Ambient_LOW_Memories_of_Grass.mp3,Amb_L_12,Amb,L,12,18to30,UK,y,"sci-fi, alien-esk. made me feel uncomfortable as the sound was moving from ear to ear. ",5,5,4,NA,1,1,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Cla_L_12_new-clip_Classical_LOW_LArbre_des_songes_-_Concerto_for_Violin_and_Orchestra-_1._Librement._II._Vif._III._Lent._IV_Largo_et_animé.mp3,Cla_L_12,Cla,L,12,18to30,UK,y,"Felt like old classic disney villian music, or 19th century film. Was enticing and suspense filled. Almost like something terrible was about to happen",5,5,4,NA,1,1,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Ele_L_12_new-clip_Electronic_MED_Looped.mp3,Ele_L_12,Ele,L,12,18to30,UK,y,"Coffee shop chill vibes, its similar to background music i put on whilst studying. The crackling of fire and jazz is remindful of a warm atmosphere and chill evenings",5,4,3,NA,1,3,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Fil_H_12_new-clip_Film_LOW_Hammer_of_the_Gods__Opening_Title.mp3,Fil_H_12,Fil,H,12,18to30,UK,y,"impending doom, very game of thrones type. Feels like the beginning of a bad scene, death murder etc. Suspenseful and creepy ",5,5,4,NA,1,2,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Fun_H_12_new-clip_Funk_HIGH_September.mp3,Fun_H_12,Fun,H,12,18to30,UK,y,"Classic 70's disco, dancing and people enjoying themselves. Happy faces and people enjoying each others company",5,5,2,NA,5,4,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Jaz_H_12_new-clip_Jazz_MED_Take_Five.mp3,Jaz_H_12,Jaz,H,12,18to30,UK,y,"coffee shop chill vibes, nice relaxing with friends and happy chatting. have to move to the music too ",5,5,4,NA,1,4,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Met_H_12_new-clip_Metal_HIGH_Chop_Suey.mp3,Met_H_12,Met,H,12,18to30,UK,y,"I imagined a live band and stage, with lots of jumping high energy dancing people. it was also familiar to me to i imagined a road trip in a car and a long drive, perhaps a memory",5,4,2,NA,3,3,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
13,Pop_H_12_new-clip_Pop_LOW_A_Casa_Sou_Eu_-_Ao_Vivo.mp3,Pop_H_12,Pop,H,12,18to30,UK,n,NA,NA,NA,NA,"no specific emotions were invoked, or scenes i could think of. felt quite neutral music, nothing happy or sad.. just was. ",1,2,banana,TRUE,26,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,N/a
14,60s_H_04_new-clip_60s_HIGH_Im_A_Man_-_Remastered_2010.mp3,60s_H_04,60s,H,4,18to30,UK,y,"It made me think of an advert advertising whiskey. I could imagine it showing middle aged men drinking whiskey in a bar, enjoying their night.",4,4,3,NA,1,3,banana,TRUE,30,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,Partial hearing loss - managed by wearing hearing aids.,5,2,No.
14,80s_H_04_new-clip_80s_HIGH_Sometimes.mp3,80s_H_04,80s,H,4,18to30,UK,y,It was like I was listening to the instrumental version of a song from the 80's.,4,4,3,NA,2,2,banana,TRUE,30,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,Partial hearing loss - managed by wearing hearing aids.,5,2,No.
14,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,Amb_H_04,Amb,H,4,18to30,UK,y,It made me think of the adverts for charities that are appealing for help with poverty/animal cruelty/child abuse.,5,5,1,NA,1,2,banana,TRUE,30,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,Partial hearing loss - managed by wearing hearing aids.,5,2,No.
14,Cla_H_04_new-clip_Classical_HIGH_Spring_-La_Primavera-_Op.8_No.1_E_Major-_Allegro.mp3,Cla_H_04,Cla,H,4,18to30,UK,y,I imagined I was watching a period drama where a band was playing classical music and people were dancing along.,4,4,1,NA,4,2,banana,TRUE,30,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,Partial hearing loss - managed by wearing hearing aids.,5,2,No.
14,Ele_H_04_new-clip_Electronic_HIGH_Outside_-feat._Ellie_Goulding-.mp3,Ele_H_04,Ele,H,4,18to30,UK,y,"The song made me think of being at a dance festival in the middle of summer. Enjoying listening to the music, dancing and being in the sunshine.",4,4,2,NA,3,4,banana,TRUE,30,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,Partial hearing loss - managed by wearing hearing aids.,5,2,No.
